report_id,raw_text,ground_truth_category,true_cluster_id,city,lat,lon
REP-1251,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 08123456789.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Lagos,6.582381562884482,3.472844376206795
REP-1252,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 07089876543.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Lagos,6.428576176878805,3.3541351841478924
REP-1253,"Someone used a prompt injection to jailbreak our support chatbot and got it to leak internal staff data. Staff ID STF-3301, please investigate.",AI System Attack (Prompt Injection / Model Abuse),CLUSTER-009,Port Harcourt,4.807932935970342,7.068058123407788
REP-1254,"Hello admin, I tried logging into the payroll portal and it asked for my password twice. Now my account is locked. Staff ID: STF-8821, NIN: 98765432109.",Credential Compromise,CLUSTER-002,Port Harcourt,4.81608333664067,7.0022899122871545
REP-1255,"After the initial breach the attacker pivoted from the web server and moved laterally to the internal database server. Escalating to IR now, call 08123456789.",Lateral Movement / Server Pivoting,CLUSTER-008,Enugu,6.465185910804302,7.565983788602173
REP-1256,All the files in the finance folder now have .locked extension and there is a readme.txt asking for money. Help fast! Phone: 07089876543.,Ransomware / Malware,CLUSTER-004,Port Harcourt,4.6917324373470635,7.1604991068305255
REP-1257,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 08031234567.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Port Harcourt,4.945537886954114,7.026885855661686
REP-1258,All the files in the finance folder now have .locked extension and there is a readme.txt asking for money. Help fast! Phone: 08123456789.,Ransomware / Malware,CLUSTER-004,Kano,11.877476676009298,8.542179692193017
REP-1259,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 08031234567.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Port Harcourt,4.863922161604736,7.002439522788105
REP-1260,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 08123456789.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Abuja,9.214016055266496,7.275105703749915
REP-1261,All the files in the finance folder now have .locked extension and there is a readme.txt asking for money. Help fast! Phone: 08123456789.,Ransomware / Malware,CLUSTER-004,Abuja,9.059896805867814,7.331014225073677
REP-1262,Abeg check this link http://update-payroll-verify.ng. Dey say make I put my portal password to claim laptop scholarship. My phone number na 08123456789.,Phishing / Social Engineering,CLUSTER-001,Nasarawa,8.476714162882418,8.654110201121398
REP-1263,"Good morning sir, someone sent this link on our department WhatsApp group claiming the VC is giving 50k grant: http://update-payroll-verify.ng. My email is m.ibrahim@yahoo.com and my phone is 07089876543.",Phishing / Social Engineering,CLUSTER-001,Enugu,6.4181892726420555,7.602266918890256
REP-1264,All the files in the finance folder now have .locked extension and there is a readme.txt asking for money. Help fast! Phone: 07089876543.,Ransomware / Malware,CLUSTER-004,Nasarawa,8.433460462072704,8.569024346380319
REP-1265,"Sir, the school public library landing page is showing a strange message saying 'Hacked by X-Ghost'. Link: http://fulafia-grant-portal.free.site. Contact me on 08123456789.",Web Defacement,CLUSTER-003,Abuja,9.069452369617407,7.254891658203164
REP-1266,"Hello admin, I tried logging into the payroll portal and it asked for my password twice. Now my account is locked. Staff ID: STF-8821, NIN: 98765432109.",Credential Compromise,CLUSTER-002,Enugu,6.4549921249580935,7.456120235473482
REP-1267,"After the initial breach the attacker pivoted from the web server and moved laterally to the internal database server. Escalating to IR now, call 07089876543.",Lateral Movement / Server Pivoting,CLUSTER-008,Nasarawa,8.641800091873055,8.599499985175623
REP-1268,"Someone used a prompt injection to jailbreak our support chatbot and got it to leak internal staff data. Staff ID STF-1049, please investigate.",AI System Attack (Prompt Injection / Model Abuse),CLUSTER-009,Nasarawa,8.618746053841356,8.57344066413328
REP-1269,"Good morning sir, someone sent this link on our department WhatsApp group claiming the VC is giving 50k grant: http://update-payroll-verify.ng. My email is m.ibrahim@yahoo.com and my phone is 07089876543.",Phishing / Social Engineering,CLUSTER-001,Kano,12.065547033745991,8.707332268633142
REP-1270,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: m.ibrahim@yahoo.com.",Web Application Attack (XSS),CLUSTER-006,Nasarawa,8.565866492195411,8.56560635216588
REP-1271,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: john.doe@fulafia.edu.ng.",Web Application Attack (XSS),CLUSTER-006,Kano,12.133016798663666,8.646242343535718
REP-1272,"Good morning sir, someone sent this link on our department WhatsApp group claiming the VC is giving 50k grant: http://update-payroll-verify.ng. My email is blessing.a@gmail.com and my phone is 07089876543.",Phishing / Social Engineering,CLUSTER-001,Enugu,6.4656564589325125,7.593785653288955
REP-1273,"After the initial breach the attacker pivoted from the web server and moved laterally to the internal database server. Escalating to IR now, call 08123456789.",Lateral Movement / Server Pivoting,CLUSTER-008,Abuja,9.186939197415125,7.415801257786778
REP-1274,"After the initial breach the attacker pivoted from the web server and moved laterally to the internal database server. Escalating to IR now, call 08031234567.",Lateral Movement / Server Pivoting,CLUSTER-008,Port Harcourt,4.7531807009778815,6.99444085845886
REP-1275,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: john.doe@fulafia.edu.ng.",Web Application Attack (XSS),CLUSTER-006,Lagos,6.394937211510351,3.464603574938757
REP-1276,Abeg check this link http://update-payroll-verify.ng. Dey say make I put my portal password to claim laptop scholarship. My phone number na 07089876543.,Phishing / Social Engineering,CLUSTER-001,Enugu,6.401197403607948,7.671495362311989
REP-1277,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: john.doe@fulafia.edu.ng.",Web Application Attack (XSS),CLUSTER-006,Kano,12.040374233094468,8.721301415787943
REP-1278,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: blessing.a@gmail.com.",Web Application Attack (XSS),CLUSTER-006,Port Harcourt,4.917533583619122,6.965561207747276
REP-1279,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: m.ibrahim@yahoo.com.",Web Application Attack (XSS),CLUSTER-006,Enugu,6.3444822709094435,7.686416642338413
REP-1280,"Sir, IT flagged that someone set up a rogue wifi hotspot in the cafeteria and intercepted our traffic — looks like a man-in-the-middle attack on staff logins. Reach me on 08123456789.",Man-in-the-Middle (MITM) Attack,CLUSTER-005,Abuja,9.129644766016597,7.424221094978892
REP-1281,Abeg check this link http://fulafia-grant-portal.free.site. Dey say make I put my portal password to claim laptop scholarship. My phone number na 08123456789.,Phishing / Social Engineering,CLUSTER-001,Abuja,8.929445702883902,7.332508959608641
REP-1282,"Sir, the school public library landing page is showing a strange message saying 'Hacked by X-Ghost'. Link: http://scholarship-tech.tk. Contact me on 07089876543.",Web Defacement,CLUSTER-003,Abuja,8.992568694362234,7.383612036161021
REP-1283,"Good morning sir, someone sent this link on our department WhatsApp group claiming the VC is giving 50k grant: http://fulafia-grant-portal.free.site. My email is john.doe@fulafia.edu.ng and my phone is 08123456789.",Phishing / Social Engineering,CLUSTER-001,Port Harcourt,4.851025696073076,7.178886558338142
REP-1284,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 08123456789.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Port Harcourt,4.755196910878254,6.990063601098829
REP-1285,"Hello admin, I tried logging into the payroll portal and it asked for my password twice. Now my account is locked. Staff ID: STF-8821, NIN: 98765432109.",Credential Compromise,CLUSTER-002,Enugu,6.363426876523187,7.6873275164157056
REP-1286,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 08123456789.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Abuja,8.94847110108352,7.3697968965811205
REP-1287,"Security noticed a port scan and then the perimeter firewall was bypassed overnight, attacker got into the DMZ server. My phone is 07089876543.",Firewall Breach / Perimeter Bypass,CLUSTER-007,Abuja,9.19589812346191,7.392956558859667
REP-1288,"Sir, the school public library landing page is showing a strange message saying 'Hacked by X-Ghost'. Link: http://fulafia-grant-portal.free.site. Contact me on 08031234567.",Web Defacement,CLUSTER-003,Nasarawa,8.530700100989701,8.407255841718138
REP-1289,All the files in the finance folder now have .locked extension and there is a readme.txt asking for money. Help fast! Phone: 08123456789.,Ransomware / Malware,CLUSTER-004,Lagos,6.567047109681318,3.2582731928432027
REP-1290,"Someone used a prompt injection to jailbreak our support chatbot and got it to leak internal staff data. Staff ID STF-3301, please investigate.",AI System Attack (Prompt Injection / Model Abuse),CLUSTER-009,Abuja,9.148757675798326,7.35196265790349
REP-1291,"Someone used a prompt injection to jailbreak our support chatbot and got it to leak internal staff data. Staff ID STF-3301, please investigate.",AI System Attack (Prompt Injection / Model Abuse),CLUSTER-009,Nasarawa,8.583167011145909,8.57255513998962
REP-1292,"Hello admin, I tried logging into the payroll portal and it asked for my password twice. Now my account is locked. Staff ID: STF-1049, NIN: 12345678901.",Credential Compromise,CLUSTER-002,Kano,11.889172085616725,8.738920171942404
REP-1293,"Hello admin, I tried logging into the payroll portal and it asked for my password twice. Now my account is locked. Staff ID: STF-3301, NIN: 98765432109.",Credential Compromise,CLUSTER-002,Port Harcourt,4.946968464532553,7.127723896493744
REP-1294,"Sir, the school public library landing page is showing a strange message saying 'Hacked by X-Ghost'. Link: http://update-payroll-verify.ng. Contact me on 07089876543.",Web Defacement,CLUSTER-003,Port Harcourt,4.883191320312993,6.959876020720916
REP-1295,"After the initial breach the attacker pivoted from the web server and moved laterally to the internal database server. Escalating to IR now, call 07089876543.",Lateral Movement / Server Pivoting,CLUSTER-008,Enugu,6.59086507532455,7.538223888006006
REP-1296,"Someone used a prompt injection to jailbreak our support chatbot and got it to leak internal staff data. Staff ID STF-8821, please investigate.",AI System Attack (Prompt Injection / Model Abuse),CLUSTER-009,Kano,12.139493413263152,8.558324807183071
REP-1297,"After the initial breach the attacker pivoted from the web server and moved laterally to the internal database server. Escalating to IR now, call 07089876543.",Lateral Movement / Server Pivoting,CLUSTER-008,Kano,12.143853221450952,8.605387839258444
REP-1298,"Sir, the school public library landing page is showing a strange message saying 'Hacked by X-Ghost'. Link: http://scholarship-tech.tk. Contact me on 07089876543.",Web Defacement,CLUSTER-003,Kano,12.123858037067444,8.570836598481124
REP-1299,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: john.doe@fulafia.edu.ng.",Web Application Attack (XSS),CLUSTER-006,Lagos,6.399095892734907,3.5044287731474606
REP-1300,"Our web team found an XSS script injection on the student portal comment box, someone injected a malicious script tag to steal session cookies. Contact: m.ibrahim@yahoo.com.",Web Application Attack (XSS),CLUSTER-006,Lagos,6.41464682233342,3.251346749854385
